"","GFBIRawName","family","genus","species","meanWD","sdWD","levelWD","nInd"
"27044","Vitis vulpina",NA,"Vitis","vulpina",0.611246215561075,0.124033048371268,"dataset",20776
"27061","Voacanga africana",NA,"Voacanga","africana",0.611246215561075,0.124033048371268,"dataset",20776
"27062","Voacanga globosa",NA,"Voacanga","globosa",0.611246215561075,0.124033048371268,"dataset",20776
"27064","Voacanga sppNdakanni1",NA,"Voacanga",NA,0.611246215561075,0.124033048371268,"dataset",20776
"27063","Voacanga sppPalanan1",NA,"Voacanga",NA,0.611246215561075,0.124033048371268,"dataset",20776
"27075","Vochisia ferruginea","Vochysiaceae","Vochysia","ferruginea",0.410166666666667,0.0708232617216773,"species",6
"27065","Vochysia acuminata","Vochysiaceae","Vochysia","acuminata",0.485664743589744,0.0941339098036177,"genus",26
"27066","Vochysia allenii","Vochysiaceae","Vochysia","allenii",0.485664743589744,0.0941339098036177,"genus",26
"27067","Vochysia biloba","Vochysiaceae","Vochysia","biloba",0.485664743589744,0.0941339098036177,"genus",26
"27068","Vochysia boliviana","Vochysiaceae","Vochysia","boliviana",0.485664743589744,0.0941339098036177,"genus",26
"27069","Vochysia braceliniae","Vochysiaceae","Vochysia","braceliniae",0.39,0.0708232617216773,"species",1
"27070","Vochysia citrifolia","Vochysiaceae","Vochysia","citrifolia",0.485664743589744,0.0941339098036177,"genus",26
"27071","Vochysia densiflora","Vochysiaceae","Vochysia","densiflora",0.356666666666667,0.0708232617216773,"species",3
"27072","Vochysia divergens","Vochysiaceae","Vochysia","divergens",0.525,0.0708232617216773,"species",2
"27073","Vochysia diversa","Vochysiaceae","Vochysia","diversa",0.485664743589744,0.0941339098036177,"genus",26
"27074","Vochysia ferruginea","Vochysiaceae","Vochysia","ferruginea",0.410166666666667,0.0708232617216773,"species",6
"27076","Vochysia gigantea","Vochysiaceae","Vochysia","gigantea",0.485664743589744,0.0941339098036177,"genus",26
"27077","Vochysia grandis","Vochysiaceae","Vochysia","grandis",0.485664743589744,0.0941339098036177,"genus",26
"27078","Vochysia guatemalensis","Vochysiaceae","Vochysia","guatemalensis",0.353,0.0708232617216773,"species",5
"27079","Vochysia guianensis","Vochysiaceae","Vochysia","guianensis",0.5087,0.0708232617216773,"species",10
"27080","Vochysia hondurensis","Vochysiaceae","Vochysia","hondurensis",0.45,0.0708232617216773,"species",1
"27081","Vochysia inundata","Vochysiaceae","Vochysia","inundata",0.485664743589744,0.0941339098036177,"genus",26
"27082","Vochysia lanceolata","Vochysiaceae","Vochysia","lanceolata",0.515,0.0708232617216773,"species",2
"27083","Vochysia leguiana","Vochysiaceae","Vochysia","leguiana",0.485664743589744,0.0941339098036177,"genus",26
"27084","Vochysia lehmannii","Vochysiaceae","Vochysia","lehmannii",0.437,0.0708232617216773,"species",2
"27085","Vochysia mapirensis","Vochysiaceae","Vochysia","mapirensis",0.485664743589744,0.0941339098036177,"genus",26
"27086","Vochysia obidensis","Vochysiaceae","Vochysia","obidensis",0.5,0.0708232617216773,"species",1
"27087","Vochysia riedeliana","Vochysiaceae","Vochysia","riedeliana",0.485664743589744,0.0941339098036177,"genus",26
"27115","Vochysia sppAlterdoc1","Vochysiaceae","Vochysia",NA,0.485664743589744,0.0941339098036177,"genus",26
"27095","Vochysia sppAnchicay1","Vochysiaceae","Vochysia",NA,0.485664743589744,0.0941339098036177,"genus",26
"27102","Vochysia sppAnchicay2","Vochysiaceae","Vochysia",NA,0.485664743589744,0.0941339098036177,"genus",26
"27104","Vochysia sppAraracua1","Vochysiaceae","Vochysia",NA,0.485664743589744,0.0941339098036177,"genus",26
"27097","Vochysia sppCalima1","Vochysiaceae","Vochysia",NA,0.485664743589744,0.0941339098036177,"genus",26
"27094","Vochysia sppCalima2","Vochysiaceae","Vochysia",NA,0.485664743589744,0.0941339098036177,"genus",26
"27107","Vochysia sppCampano1","Vochysiaceae","Vochysia",NA,0.485664743589744,0.0941339098036177,"genus",26
"27105","Vochysia sppCarajas1","Vochysiaceae","Vochysia",NA,0.485664743589744,0.0941339098036177,"genus",26
"27106","Vochysia sppConstanc1","Vochysiaceae","Vochysia",NA,0.485664743589744,0.0941339098036177,"genus",26
"27098","Vochysia sppConstanc2","Vochysiaceae","Vochysia",NA,0.485664743589744,0.0941339098036177,"genus",26
"27099","Vochysia sppCuangos1","Vochysiaceae","Vochysia",NA,0.485664743589744,0.0941339098036177,"genus",26
"27096","Vochysia sppFPnet1","Vochysiaceae","Vochysia",NA,0.485664743589744,0.0941339098036177,"genus",26
"27108","Vochysia sppGF1","Vochysiaceae","Vochysia",NA,0.485664743589744,0.0941339098036177,"genus",26
"27100","Vochysia sppGT1","Vochysiaceae","Vochysia",NA,0.485664743589744,0.0941339098036177,"genus",26
"27111","Vochysia sppHachimal1","Vochysiaceae","Vochysia",NA,0.485664743589744,0.0941339098036177,"genus",26
"27114","Vochysia sppJatunsac1","Vochysiaceae","Vochysia",NA,0.485664743589744,0.0941339098036177,"genus",26
"27113","Vochysia sppMiazi1","Vochysiaceae","Vochysia",NA,0.485664743589744,0.0941339098036177,"genus",26
"27101","Vochysia sppMurri1","Vochysiaceae","Vochysia",NA,0.485664743589744,0.0941339098036177,"genus",26
"27110","Vochysia sppRAINFOR1","Vochysiaceae","Vochysia",NA,0.485664743589744,0.0941339098036177,"genus",26
"27112","Vochysia sppRionegro1","Vochysiaceae","Vochysia",NA,0.485664743589744,0.0941339098036177,"genus",26
"27109","Vochysia sppTEAM1","Vochysiaceae","Vochysia",NA,0.485664743589744,0.0941339098036177,"genus",26
"27088","Vochysia stafleui","Vochysiaceae","Vochysia","stafleui",0.485664743589744,0.0941339098036177,"genus",26
"27089","Vochysia surinamensis","Vochysiaceae","Vochysia","surinamensis",0.6,0.0708232617216773,"species",2
"27090","Vochysia tomentosa","Vochysiaceae","Vochysia","tomentosa",0.3775,0.0708232617216773,"species",4
"27091","Vochysia tucanorum","Vochysiaceae","Vochysia","tucanorum",0.485664743589744,0.0941339098036177,"genus",26
"27103","Vochysia venezuelensis","Vochysiaceae","Vochysia",NA,0.485664743589744,0.0941339098036177,"genus",26
"27092","Vochysia venulosa","Vochysiaceae","Vochysia","venulosa",0.485664743589744,0.0941339098036177,"genus",26
"27093","Vochysia vismiifolia","Vochysiaceae","Vochysia","vismiifolia",0.485664743589744,0.0941339098036177,"genus",26
"27116","Vochysiaceae sppGF1",NA,"Vochysiaceae",NA,0.611246215561075,0.124033048371268,"dataset",20776
"27117","Vonitra fibrosa",NA,"Vonitra","fibrosa",0.611246215561075,0.124033048371268,"dataset",20776
"27118","Votomita guianensis",NA,"Votomita","guianensis",0.611246215561075,0.124033048371268,"dataset",20776
"27119","Votomita pubescens",NA,"Votomita","pubescens",0.611246215561075,0.124033048371268,"dataset",20776
"27120","Vouacapoua americana","Fabaceae","Vouacapoua","americana",0.793625,0.0708232617216773,"species",8
"27121","Vouacapoua pallidior","Fabaceae","Vouacapoua","pallidior",0.9,0.0708232617216773,"species",2
"27122","Vouacapoua sppFPnet1","Fabaceae","Vouacapoua",NA,0.828541666666667,0.0941339098036177,"genus",3
"27123","Vouarana anomala","Sapindaceae","Vouarana","anomala",0.84,0.0941339098036177,"genus",1
"27124","Vouarana guianensis","Sapindaceae","Vouarana","guianensis",0.84,0.0708232617216773,"species",1
"27125","Walsura chrysogyne","Meliaceae","Walsura","chrysogyne",0.868,0.0941339098036177,"genus",1
"27126","Walsura robusta","Meliaceae","Walsura","robusta",0.868,0.0708232617216773,"species",1
"27128","Walsura sppSakaerat1","Meliaceae","Walsura",NA,0.868,0.0941339098036177,"genus",1
"27127","Walsura trichostemon","Meliaceae","Walsura","trichostemon",0.868,0.0941339098036177,"genus",1
"27129","Warneckea cauliflora",NA,"Warneckea","cauliflora",0.611246215561075,0.124033048371268,"dataset",20776
"27130","Warneckea cinnamomoides",NA,"Warneckea","cinnamomoides",0.611246215561075,0.124033048371268,"dataset",20776
"27131","Warneckea guineensis",NA,"Warneckea","guineensis",0.611246215561075,0.124033048371268,"dataset",20776
"27132","Warneckea membranifolia",NA,"Warneckea","membranifolia",0.611246215561075,0.124033048371268,"dataset",20776
"27133","Warneckea pulcherrima",NA,"Warneckea","pulcherrima",0.611246215561075,0.124033048371268,"dataset",20776
"27134","Warneckea sapinii",NA,"Warneckea","sapinii",0.611246215561075,0.124033048371268,"dataset",20776
"27137","Warneckea sppCD1",NA,"Warneckea",NA,0.611246215561075,0.124033048371268,"dataset",20776
"27135","Warneckea sppCDi1",NA,"Warneckea",NA,0.611246215561075,0.124033048371268,"dataset",20776
"27136","Warneckea sppFPnet1",NA,"Warneckea",NA,0.611246215561075,0.124033048371268,"dataset",20776
"27138","Warneckea sppGA1",NA,"Warneckea",NA,0.611246215561075,0.124033048371268,"dataset",20776
"17054","Warneckea sppNosymang1",NA,"No","suitable",0.611246215561075,0.124033048371268,"dataset",20776
"27139","Warneckia sppMtcam1",NA,"Warneckea",NA,0.611246215561075,0.124033048371268,"dataset",20776
"27140","Warszewiczia coccinea","Rubiaceae","Warszewiczia","coccinea",0.5565,0.0708232617216773,"species",2
"27141","Warszewiczia cordata","Rubiaceae","Warszewiczia","cordata",0.58,0.0708232617216773,"species",1
"27142","Warszewiczia elata","Rubiaceae","Warszewiczia","elata",0.56825,0.0941339098036177,"genus",2
"27143","Warszewiczia schwackei","Rubiaceae","Warszewiczia","schwackei",0.56825,0.0941339098036177,"genus",2
"27148","Warszewiczia sppFPnet1","Rubiaceae","Warszewiczia",NA,0.56825,0.0941339098036177,"genus",2
"27146","Warszewiczia sppMadidiri1","Rubiaceae","Warszewiczia",NA,0.56825,0.0941339098036177,"genus",2
"27147","Warszewiczia sppRAINFOR1","Rubiaceae","Warszewiczia",NA,0.56825,0.0941339098036177,"genus",2
"27144","Warszewiczia sppRionegro1","Rubiaceae","Warszewiczia",NA,0.56825,0.0941339098036177,"genus",2
"27145","Warszewiczia sppTamboall1","Rubiaceae","Warszewiczia",NA,0.56825,0.0941339098036177,"genus",2
"27149","Weigela subsessilis",NA,"Weigela","subsessilis",0.611246215561075,0.124033048371268,"dataset",20776
"27150","Weigeltia sppCedral1",NA,"Weigeltia",NA,0.611246215561075,0.124033048371268,"dataset",20776
"27151","Weinmannia balbisiana","Cunoniaceae","Weinmannia","balbisiana",0.611854166666667,0.0941339098036177,"genus",8
"27152","Weinmannia bangii","Cunoniaceae","Weinmannia","bangii",0.611854166666667,0.0941339098036177,"genus",8
"27153","Weinmannia bojeriana","Cunoniaceae","Weinmannia","bojeriana",0.611854166666667,0.0941339098036177,"genus",8
"27154","Weinmannia chryseis","Cunoniaceae","Weinmannia","chryseis",0.611854166666667,0.0941339098036177,"genus",8
"27155","Weinmannia cochensis","Cunoniaceae","Weinmannia","cochensis",0.611854166666667,0.0941339098036177,"genus",8
"27156","Weinmannia crassifolia","Cunoniaceae","Weinmannia","crassifolia",0.611854166666667,0.0941339098036177,"genus",8
"27157","Weinmannia dichotoma","Cunoniaceae","Weinmannia","dichotoma",0.611854166666667,0.0941339098036177,"genus",8
"27158","Weinmannia discolor","Cunoniaceae","Weinmannia","discolor",0.611854166666667,0.0941339098036177,"genus",8
"27159","Weinmannia fagaroides","Cunoniaceae","Weinmannia","fagaroides",0.611854166666667,0.0941339098036177,"genus",8
"27160","Weinmannia glabra","Cunoniaceae","Weinmannia","glabra",0.59,0.0708232617216773,"species",1
"27161","Weinmannia glomerata","Cunoniaceae","Weinmannia","glomerata",0.611854166666667,0.0941339098036177,"genus",8
"27162","Weinmannia humblotii","Cunoniaceae","Weinmannia","humblotii",0.611854166666667,0.0941339098036177,"genus",8
"27163","Weinmannia humilis","Cunoniaceae","Weinmannia","humilis",0.611854166666667,0.0941339098036177,"genus",8
"27164","Weinmannia laurina","Cunoniaceae","Weinmannia","laurina",0.611854166666667,0.0941339098036177,"genus",8
"27165","Weinmannia lechleriana","Cunoniaceae","Weinmannia","lechleriana",0.611854166666667,0.0941339098036177,"genus",8
"27166","Weinmannia microphylla","Cunoniaceae","Weinmannia","microphylla",0.611854166666667,0.0941339098036177,"genus",8
"27167","Weinmannia multijuga","Cunoniaceae","Weinmannia","multijuga",0.611854166666667,0.0941339098036177,"genus",8
"27168","Weinmannia ovata","Cunoniaceae","Weinmannia","ovata",0.611854166666667,0.0941339098036177,"genus",8
"27169","Weinmannia paitensis","Cunoniaceae","Weinmannia","paitensis",0.611854166666667,0.0941339098036177,"genus",8
"27170","Weinmannia paulliniifolia","Cunoniaceae","Weinmannia","paulliniifolia",0.611854166666667,0.0941339098036177,"genus",8
"27171","Weinmannia pinnata","Cunoniaceae","Weinmannia","pinnata",0.611854166666667,0.0941339098036177,"genus",8
"27172","Weinmannia polyphylla","Cunoniaceae","Weinmannia","polyphylla",0.611854166666667,0.0941339098036177,"genus",8
"27173","Weinmannia pubescens","Cunoniaceae","Weinmannia","pubescens",0.611854166666667,0.0941339098036177,"genus",8
"27174","Weinmannia racemosa","Cunoniaceae","Weinmannia","racemosa",0.583,0.0708232617216773,"species",1
"27175","Weinmannia reticulata","Cunoniaceae","Weinmannia","reticulata",0.611854166666667,0.0941339098036177,"genus",8
"27176","Weinmannia rollottii","Cunoniaceae","Weinmannia","rollottii",0.611854166666667,0.0941339098036177,"genus",8
"27177","Weinmannia rutenbergii","Cunoniaceae","Weinmannia","rutenbergii",0.8105,0.0708232617216773,"species",2
"27178","Weinmannia serrata","Cunoniaceae","Weinmannia","serrata",0.611854166666667,0.0941339098036177,"genus",8
"27179","Weinmannia silvicola","Cunoniaceae","Weinmannia","silvicola",0.611854166666667,0.0941339098036177,"genus",8
"27180","Weinmannia sorbifolia","Cunoniaceae","Weinmannia","sorbifolia",0.611854166666667,0.0941339098036177,"genus",8
"27189","Weinmannia sppAchupall1","Cunoniaceae","Weinmannia",NA,0.611854166666667,0.0941339098036177,"genus",8
"27190","Weinmannia sppAchupall2","Cunoniaceae","Weinmannia",NA,0.611854166666667,0.0941339098036177,"genus",8
"27192","Weinmannia sppAchupall3","Cunoniaceae","Weinmannia",NA,0.611854166666667,0.0941339098036177,"genus",8
"27205","Weinmannia sppAchupall4","Cunoniaceae","Weinmannia",NA,0.611854166666667,0.0941339098036177,"genus",8
"27206","Weinmannia sppAchupall5","Cunoniaceae","Weinmannia",NA,0.611854166666667,0.0941339098036177,"genus",8
"27191","Weinmannia sppAltodemi1","Cunoniaceae","Weinmannia",NA,0.611854166666667,0.0941339098036177,"genus",8
"27187","Weinmannia sppAltosapa1","Cunoniaceae","Weinmannia",NA,0.611854166666667,0.0941339098036177,"genus",8
"17014","Weinmannia sppChorrobl1",NA,"No","suitable",0.611246215561075,0.124033048371268,"dataset",20776
"27198","Weinmannia sppCuevas1","Cunoniaceae","Weinmannia",NA,0.611854166666667,0.0941339098036177,"genus",8
"27186","Weinmannia sppCutervo1","Cunoniaceae","Weinmannia",NA,0.611854166666667,0.0941339098036177,"genus",8
"27196","Weinmannia sppFPnet1","Cunoniaceae","Weinmannia",NA,0.611854166666667,0.0941339098036177,"genus",8
"27203","Weinmannia sppFincaz1","Cunoniaceae","Weinmannia",NA,0.611854166666667,0.0941339098036177,"genus",8
"27197","Weinmannia sppHuamani1","Cunoniaceae","Weinmannia",NA,0.611854166666667,0.0941339098036177,"genus",8
"27207","Weinmannia sppKennedy1","Cunoniaceae","Weinmannia",NA,0.611854166666667,0.0941339098036177,"genus",8
"27188","Weinmannia sppMaquipuc1","Cunoniaceae","Weinmannia",NA,0.611854166666667,0.0941339098036177,"genus",8
"27199","Weinmannia sppRAINFOR1","Cunoniaceae","Weinmannia",NA,0.611854166666667,0.0941339098036177,"genus",8
"27193","Weinmannia sppSabanaru1","Cunoniaceae","Weinmannia",NA,0.611854166666667,0.0941339098036177,"genus",8
"27201","Weinmannia sppSabanaru2","Cunoniaceae","Weinmannia",NA,0.611854166666667,0.0941339098036177,"genus",8
"27185","Weinmannia sppSacram1","Cunoniaceae","Weinmannia",NA,0.611854166666667,0.0941339098036177,"genus",8
"27200","Weinmannia sppSietecue1","Cunoniaceae","Weinmannia",NA,0.611854166666667,0.0941339098036177,"genus",8
"27202","Weinmannia sppSietecue2","Cunoniaceae","Weinmannia",NA,0.611854166666667,0.0941339098036177,"genus",8
"27204","Weinmannia sppTEAM1","Cunoniaceae","Weinmannia",NA,0.611854166666667,0.0941339098036177,"genus",8
"27184","Weinmannia sppUcumari1","Cunoniaceae","Weinmannia",NA,0.611854166666667,0.0941339098036177,"genus",8
"27194","Weinmannia sppUcumari2","Cunoniaceae","Weinmannia",NA,0.611854166666667,0.0941339098036177,"genus",8
"27195","Weinmannia sppVencer1","Cunoniaceae","Weinmannia",NA,0.611854166666667,0.0941339098036177,"genus",8
"27181","Weinmannia tomentosa","Cunoniaceae","Weinmannia","tomentosa",0.611854166666667,0.0941339098036177,"genus",8
"27182","Weinmannia trichosperma","Cunoniaceae","Weinmannia","trichosperma",0.52,0.0708232617216773,"species",1
"27183","Weinmannia urdanetensis","Cunoniaceae","Weinmannia","urdanetensis",0.611854166666667,0.0941339098036177,"genus",8
"27208","Welfia georgii","Arecaceae","Welfia","georgii",0.4,0.0941339098036177,"genus",1
"27209","Welfia regia","Arecaceae","Welfia","regia",0.4,0.0708232617216773,"species",1
"27210","Welfia sppCerroolu1","Arecaceae","Welfia",NA,0.4,0.0941339098036177,"genus",1
"27211","Welfia sppFPnet1","Arecaceae","Welfia",NA,0.4,0.0941339098036177,"genus",1
"27212","Wendlandia formosana","Rubiaceae","Wendlandia","formosana",0.651833333333333,0.0941339098036177,"genus",2
"27213","Wendlandia glabrata","Rubiaceae","Wendlandia","glabrata",0.651833333333333,0.0941339098036177,"genus",2
"27214","Wendlandia paniculata","Rubiaceae","Wendlandia","paniculata",0.651833333333333,0.0941339098036177,"genus",2
"27215","Wendlandia puberula","Rubiaceae","Wendlandia","puberula",0.651833333333333,0.0941339098036177,"genus",2
"27216","Wendlandia sppIN1","Rubiaceae","Wendlandia",NA,0.651833333333333,0.0941339098036177,"genus",2
"27217","Wettinia castanea",NA,"Wettinia","castanea",0.611246215561075,0.124033048371268,"dataset",20776
"27218","Wettinia cladospadix",NA,"Wettinia","cladospadix",0.611246215561075,0.124033048371268,"dataset",20776
"27219","Wettinia maynensis",NA,"Wettinia","maynensis",0.611246215561075,0.124033048371268,"dataset",20776
"27220","Wettinia microcarpa",NA,"Wettinia","microcarpa",0.611246215561075,0.124033048371268,"dataset",20776
"27221","Wettinia praemorsa",NA,"Wettinia","praemorsa",0.611246215561075,0.124033048371268,"dataset",20776
"17642","Wettinia quinaria",NA,"No","suitable",0.611246215561075,0.124033048371268,"dataset",20776
