Name_submitted,Name_matched,Author_matched,Overall_score,Taxonomic_status,Accepted_name,Accepted_author,Accepted_family,Source,Warnings,Accepted_name_lsid,user_id
Heliocarpus americanus,Heliocarpus americanus,,1,Accepted,Heliocarpus americanus,L.,Malvaceae,tpl;tropicos, ,,7983
Heliocarpus americanus,Heliocarpus americanus,,1,Accepted,Heliocarpus americanus,L.,Malvaceae,tpl;tropicos, ,,7984
Heliocarpus americanus,Heliocarpus americanus,,1,Accepted,Heliocarpus americanus,L.,Malvaceae,tpl;tropicos, ,,7985
Heliocarpus appendiculatus,Heliocarpus appendiculatus,,1,Accepted,Heliocarpus appendiculatus,Turcz.,Malvaceae,tpl;tropicos, ,,7986
Heliocarpus appendiculatus,Heliocarpus appendiculatus,,1,Accepted,Heliocarpus appendiculatus,Turcz.,Malvaceae,tpl;tropicos, ,,7987
Heliocarpus donnellsmithii,Heliocarpus donnellsmithii,,1,Accepted,Heliocarpus donnellsmithii,Rose,Malvaceae,tpl;tropicos, ,,7988
Heliocarpus pallidus,Heliocarpus pallidus,,1,Accepted,Heliocarpus pallidus,Rose,Malvaceae,tpl;tropicos, ,,7989
Heliocarpus popayanensis,Heliocarpus popayanensis,,1,Accepted,Heliocarpus popayanensis,Kunth,Malvaceae,tpl;tropicos;usda, ,,7990
Henriettea minutiflora,Henriettea,,0.5,Accepted,Henriettea,,Melastomataceae,tpl;usda, [Partial match] ,,7991
Henriettea multiflora,Henriettea multiflora,,1,Accepted,Henriettea multiflora,Naudin,Melastomataceae,tpl;tropicos, ,,7992
Henriettella caudata,Henriettella caudata,,1,Accepted,Henriettella caudata,Gleason,Melastomataceae,tpl;tropicos, ,,7993
Henriettella tuberculosa,Henriettella tuberculosa,,1,Synonym,Henriettea tuberculosa,(Donn. Sm.) L.O. Williams,Melastomataceae,tpl, ,,7994
Henriettella verrucosa,Henriettella verrucosa,,1,Accepted,Henriettella verrucosa,Triana,Melastomataceae,tpl, ,,7995
Henriquezia verticillata,Henriquezia verticillata,,1,Accepted,Henriquezia verticillata,Spruce ex Benth.,Rubiaceae,tpl;tropicos, ,,7996
Heritiera actinophylla,Heritiera actinophylla,,1,No opinion,,,,tpl, ,,7997
Heritiera actinophylla,Heritiera actinophylla,,1,No opinion,,,,tpl, ,,7998
Heritiera actinophylla,Heritiera actinophylla,,1,No opinion,,,,tpl, ,,7999
Heritiera actinophylla,Heritiera actinophylla,,1,No opinion,,,,tpl, ,,8000
Heritiera actinophylla,Heritiera actinophylla,,1,No opinion,,,,tpl, ,,8001
Heritiera densiflora,Heritiera densiflora,,1,No opinion,Tarrietia densiflora,(Pellegr.) Aubr¨¦v. & Normand,Malvaceae,tpl, ,,8002
Heritiera densiflora,Heritiera densiflora,,1,No opinion,Tarrietia densiflora,(Pellegr.) Aubr¨¦v. & Normand,Malvaceae,tpl, ,,8003
Heritiera densiflora,Heritiera densiflora,,1,No opinion,Tarrietia densiflora,(Pellegr.) Aubr¨¦v. & Normand,Malvaceae,tpl, ,,8004
Heritiera densiflora,Heritiera densiflora,,1,No opinion,Tarrietia densiflora,(Pellegr.) Aubr¨¦v. & Normand,Malvaceae,tpl, ,,8005
Heritiera densiflora,Heritiera densiflora,,1,No opinion,Tarrietia densiflora,(Pellegr.) Aubr¨¦v. & Normand,Malvaceae,tpl, ,,8006
Heritiera densiflora,Heritiera densiflora,,1,No opinion,Tarrietia densiflora,(Pellegr.) Aubr¨¦v. & Normand,Malvaceae,tpl, ,,8007
Heritiera densiflora,Heritiera densiflora,,1,No opinion,Tarrietia densiflora,(Pellegr.) Aubr¨¦v. & Normand,Malvaceae,tpl, ,,8008
Heritiera densiflora,Heritiera densiflora,,1,No opinion,Tarrietia densiflora,(Pellegr.) Aubr¨¦v. & Normand,Malvaceae,tpl, ,,8009
Heritiera densiflora,Heritiera densiflora,,1,No opinion,Tarrietia densiflora,(Pellegr.) Aubr¨¦v. & Normand,Malvaceae,tpl, ,,8010
Heritiera densiflora,Heritiera densiflora,,1,No opinion,Tarrietia densiflora,(Pellegr.) Aubr¨¦v. & Normand,Malvaceae,tpl, ,,8011
Heritiera densiflora,Heritiera densiflora,,1,No opinion,Tarrietia densiflora,(Pellegr.) Aubr¨¦v. & Normand,Malvaceae,tpl, ,,8012
Heritiera densiflora,Heritiera densiflora,,1,No opinion,Tarrietia densiflora,(Pellegr.) Aubr¨¦v. & Normand,Malvaceae,tpl, ,,8013
Heritiera densiflora,Heritiera densiflora,,1,No opinion,Tarrietia densiflora,(Pellegr.) Aubr¨¦v. & Normand,Malvaceae,tpl, ,,8014
Heritiera densiflora,Heritiera densiflora,,1,No opinion,Tarrietia densiflora,(Pellegr.) Aubr¨¦v. & Normand,Malvaceae,tpl, ,,8015
Heritiera elata,Heritiera elata,,1,No opinion,,,,tpl, ,,8016
Heritiera elata,Heritiera elata,,1,No opinion,,,,tpl, ,,8017
Heritiera fomes,Heritiera fomes,,1,Accepted,Heritiera fomes,Buch.-Ham.,Malvaceae,tpl, ,,8018
Heritiera globosa,Heritiera globosa,,1,No opinion,,,,tpl, ,,8019
Heritiera javanica,Heritiera javanica,,1,Accepted,Heritiera javanica,(Blume) Kosterm.,Malvaceae,tpl, ,,8020
Heritiera javanica,Heritiera javanica,,1,Accepted,Heritiera javanica,(Blume) Kosterm.,Malvaceae,tpl, ,,8021
Heritiera javanica,Heritiera javanica,,1,Accepted,Heritiera javanica,(Blume) Kosterm.,Malvaceae,tpl, ,,8022
Heritiera littoralis,Heritiera littoralis,,1,Accepted,Heritiera littoralis,Aiton,Malvaceae,tpl;tropicos, ,,8023
Heritiera littoralis,Heritiera littoralis,,1,Accepted,Heritiera littoralis,Aiton,Malvaceae,tpl;tropicos, ,,8024
Heritiera littoralis,Heritiera littoralis,,1,Accepted,Heritiera littoralis,Aiton,Malvaceae,tpl;tropicos, ,,8025
Heritiera littoralis,Heritiera littoralis,,1,Accepted,Heritiera littoralis,Aiton,Malvaceae,tpl;tropicos, ,,8026
Heritiera littoralis,Heritiera littoralis,,1,Accepted,Heritiera littoralis,Aiton,Malvaceae,tpl;tropicos, ,,8027
Heritiera macrophylla,Heritiera macrophylla,,1,Accepted,Heritiera macrophylla,Wall. ex Kurz,Malvaceae,tpl, [Ambiguous match] ,,8028
Heritiera ornithocephala,Heritiera ornithocephala,,1,Accepted,Heritiera ornithocephala,Kosterm.,Malvaceae,tpl, ,,8029
Heritiera parvifolia,Heritiera parvifolia,,1,Accepted,Heritiera parvifolia,Merr.,Malvaceae,tpl;tropicos, ,,8030
Heritiera parvifolia,Heritiera parvifolia,,1,Accepted,Heritiera parvifolia,Merr.,Malvaceae,tpl;tropicos, ,,8031
Heritiera peralata,Heritiera peralata,,1,No opinion,Tarrietia peralata,Domin,Malvaceae,tpl, ,,8032
Heritiera peralata,Heritiera peralata,,1,No opinion,Tarrietia peralata,Domin,Malvaceae,tpl, ,,8033
Heritiera peralata,Heritiera peralata,,1,No opinion,Tarrietia peralata,Domin,Malvaceae,tpl, ,,8034
Heritiera peralata,Heritiera peralata,,1,No opinion,Tarrietia peralata,Domin,Malvaceae,tpl, ,,8035
Heritiera peralata,Heritiera peralata,,1,No opinion,Tarrietia peralata,Domin,Malvaceae,tpl, ,,8036
Heritiera polyandra,Heritiera polyandra,,1,No opinion,,,,tpl, ,,8037
Heritiera simplicifolia,Heritiera simplicifolia,,1,Accepted,Heritiera simplicifolia,(Mast.) Kosterm.,Malvaceae,tpl, ,,8038
Heritiera simplicifolia,Heritiera simplicifolia,,1,Accepted,Heritiera simplicifolia,(Mast.) Kosterm.,Malvaceae,tpl, ,,8039
Heritiera simplicifolia,Heritiera simplicifolia,,1,Accepted,Heritiera simplicifolia,(Mast.) Kosterm.,Malvaceae,tpl, ,,8040
Heritiera sumatrana,Heritiera sumatrana,,1,Accepted,Heritiera sumatrana,(Miq.) Kosterm.,Malvaceae,tpl, ,,8041
Heritiera sylvatica,Heritiera sylvatica,,1,No opinion,,,,tpl, ,,8042
Heritiera trifoliolata,Heritiera trifoliolata,,1,No opinion,Argyrodendron trifoliolatum,F.Muell.,Malvaceae,tpl, ,,8043
Heritiera trifoliolata,Heritiera trifoliolata,,1,No opinion,Argyrodendron trifoliolatum,F.Muell.,Malvaceae,tpl, ,,8044
Heritiera trifoliolata,Heritiera trifoliolata,,1,No opinion,Argyrodendron trifoliolatum,F.Muell.,Malvaceae,tpl, ,,8045
Heritiera trifoliolata,Heritiera trifoliolata,,1,No opinion,Argyrodendron trifoliolatum,F.Muell.,Malvaceae,tpl, ,,8046
Heritiera trifoliolata,Heritiera trifoliolata,,1,No opinion,Argyrodendron trifoliolatum,F.Muell.,Malvaceae,tpl, ,,8047
Heritiera trifoliolata,Heritiera trifoliolata,,1,No opinion,Argyrodendron trifoliolatum,F.Muell.,Malvaceae,tpl, ,,8048
Heritiera trifoliolata,Heritiera trifoliolata,,1,No opinion,Argyrodendron trifoliolatum,F.Muell.,Malvaceae,tpl, ,,8049
Heritiera trifoliolata,Heritiera trifoliolata,,1,No opinion,Argyrodendron trifoliolatum,F.Muell.,Malvaceae,tpl, ,,8050
Heritiera trifoliolata,Heritiera trifoliolata,,1,No opinion,Argyrodendron trifoliolatum,F.Muell.,Malvaceae,tpl, ,,8051
Heritiera trifoliolata,Heritiera trifoliolata,,1,No opinion,Argyrodendron trifoliolatum,F.Muell.,Malvaceae,tpl, ,,8052
Heritiera utilis,Heritiera utilis,,1,Synonym,Tarrietia utilis,(Sprague) Sprague,Malvaceae,tpl;tropicos, ,,8053
Heritiera utilis,Heritiera utilis,,1,Synonym,Tarrietia utilis,(Sprague) Sprague,Malvaceae,tpl;tropicos, ,,8054
Heritiera utilis,Heritiera utilis,,1,Synonym,Tarrietia utilis,(Sprague) Sprague,Malvaceae,tpl;tropicos, ,,8055
Heritiera utilis,Heritiera utilis,,1,Synonym,Tarrietia utilis,(Sprague) Sprague,Malvaceae,tpl;tropicos, ,,8056
Heritiera utilis,Heritiera utilis,,1,Synonym,Tarrietia utilis,(Sprague) Sprague,Malvaceae,tpl;tropicos, ,,8057
Heritiera utilis,Heritiera utilis,,1,Synonym,Tarrietia utilis,(Sprague) Sprague,Malvaceae,tpl;tropicos, ,,8058
Heritiera utilis,Heritiera utilis,,1,Synonym,Tarrietia utilis,(Sprague) Sprague,Malvaceae,tpl;tropicos, ,,8059
Heritiera utilis,Heritiera utilis,,1,Synonym,Tarrietia utilis,(Sprague) Sprague,Malvaceae,tpl;tropicos, ,,8060
Heritiera utilis,Heritiera utilis,,1,Synonym,Tarrietia utilis,(Sprague) Sprague,Malvaceae,tpl;tropicos, ,,8061
Heritiera utilis,Heritiera utilis,,1,Synonym,Tarrietia utilis,(Sprague) Sprague,Malvaceae,tpl;tropicos, ,,8062
Heritiera utilis,Heritiera utilis,,1,Synonym,Tarrietia utilis,(Sprague) Sprague,Malvaceae,tpl;tropicos, ,,8063
Heritiera utilis,Heritiera utilis,,1,Synonym,Tarrietia utilis,(Sprague) Sprague,Malvaceae,tpl;tropicos, ,,8064
Heritiera utilis,Heritiera utilis,,1,Synonym,Tarrietia utilis,(Sprague) Sprague,Malvaceae,tpl;tropicos, ,,8065
Heritiera utilis,Heritiera utilis,,1,Synonym,Tarrietia utilis,(Sprague) Sprague,Malvaceae,tpl;tropicos, ,,8066
Heritiera utilis,Heritiera utilis,,1,Synonym,Tarrietia utilis,(Sprague) Sprague,Malvaceae,tpl;tropicos, ,,8067
Heritiera utilis,Heritiera utilis,,1,Synonym,Tarrietia utilis,(Sprague) Sprague,Malvaceae,tpl;tropicos, ,,8068
Heritiera utilis,Heritiera utilis,,1,Synonym,Tarrietia utilis,(Sprague) Sprague,Malvaceae,tpl;tropicos, ,,8069
Heritiera utilis,Heritiera utilis,,1,Synonym,Tarrietia utilis,(Sprague) Sprague,Malvaceae,tpl;tropicos, ,,8070
Heritiera utilis,Heritiera utilis,,1,Synonym,Tarrietia utilis,(Sprague) Sprague,Malvaceae,tpl;tropicos, ,,8071
Heritiera utilis,Heritiera utilis,,1,Synonym,Tarrietia utilis,(Sprague) Sprague,Malvaceae,tpl;tropicos, ,,8072
Heritiera utilis,Heritiera utilis,,1,Synonym,Tarrietia utilis,(Sprague) Sprague,Malvaceae,tpl;tropicos, ,,8073
Heritiera utilis,Heritiera utilis,,1,Synonym,Tarrietia utilis,(Sprague) Sprague,Malvaceae,tpl;tropicos, ,,8074
Heritiera utilis,Heritiera utilis,,1,Synonym,Tarrietia utilis,(Sprague) Sprague,Malvaceae,tpl;tropicos, ,,8075
Heritiera utilis,Heritiera utilis,,1,Synonym,Tarrietia utilis,(Sprague) Sprague,Malvaceae,tpl;tropicos, ,,8076
Heritiera utilis,Heritiera utilis,,1,Synonym,Tarrietia utilis,(Sprague) Sprague,Malvaceae,tpl;tropicos, ,,8077
Hernandia didymantha,Hernandia didymantha,,1,Accepted,Hernandia didymantha,Donn.Sm.,Hernandiaceae,tpl, ,,8078
Hernandia didymantha,Hernandia didymantha,,1,Accepted,Hernandia didymantha,Donn.Sm.,Hernandiaceae,tpl, ,,8079
Hernandia ovigera,Hernandia ovigera,,1,Synonym,Hernandia guianensis,Aubl.,Hernandiaceae,tpl;tropicos, ,,8080
Hernandia papuana,Hernandia papuana,,1,No opinion,,,,tpl, ,,8081
Hernandia peltata,Hernandia peltata,,1,Synonym,Hernandia nymphaeifolia,(J.Presl) Kubitzki,Hernandiaceae,tpl, [Ambiguous match] ,,8082
Hernandia peltata,Hernandia peltata,,1,Synonym,Hernandia nymphaeifolia,(J.Presl) Kubitzki,Hernandiaceae,tpl, [Ambiguous match] ,,8083
Hernandia sonora,Hernandia sonora,,1,Accepted,Hernandia sonora,L.,Hernandiaceae,tpl;usda, ,,8084
Hernandia sonora,Hernandia sonora,,1,Accepted,Hernandia sonora,L.,Hernandiaceae,tpl;usda, ,,8085
Hernandia sonora,Hernandia sonora,,1,Accepted,Hernandia sonora,L.,Hernandiaceae,tpl;usda, ,,8086
Hernandia voyroni,Hernandia voyronii,,0.98,Synonym,Hazomalania voyronii,(Jum.) Capuron,Hernandiaceae,tpl;tropicos, ,,8087
Hernandia voyroni,Hernandia voyronii,,0.98,Synonym,Hazomalania voyronii,(Jum.) Capuron,Hernandiaceae,tpl;tropicos, ,,8088
Heteropanax fragrans,Heteropanax fragrans,,1,Accepted,Heteropanax fragrans,(Roxb.) Seem.,Araliaceae,tpl;tropicos, ,,8089
Heterophragma adenophyllum,Heterophragma adenophyllum,,1,Synonym,Fernandoa adenophylla,(Wall. ex G.Don) Steenis,Bignoniaceae,tpl, ,,8090
Heterophragma roxburghii,Heterophragma roxburghii,,1,Synonym,Heterophragma quadriloculare,(Roxb.) K.Schum.,Bignoniaceae,tpl, ,,8091
Heterophragma sulfureum,Heterophragma sulfureum,,1,Accepted,Heterophragma sulfureum,Kurz,Bignoniaceae,tpl, ,,8092
Heteropyxis natalensis,Heteropyxis natalensis,,1,Accepted,Heteropyxis natalensis,Harv.,Myrtaceae,tpl;tropicos, ,,8093
Heterostemon mimosoides,Heterostemon mimosoides,,1,Accepted,Heterostemon mimosoides,Desf.,Fabaceae,ildis;tropicos, ,,8094
Heterostemon vageleri,Heterostemon vageleri,,1,Synonym,Brachycylix vageleri,(Harms)Cowan,Fabaceae,ildis, ,,8095
Heterotrichum cymosum,Heterotrichum cymosum,,1,Accepted,Heterotrichum cymosum,Urb.,Melastomataceae,tpl;tropicos, ,,8096
Hevea brasiliensis,Hevea brasiliensis,,1,Accepted,Hevea brasiliensis,(Willd. ex A.Juss.) M¨¹ll.Arg.,Euphorbiaceae,tpl, ,,8097
Hevea brasiliensis,Hevea brasiliensis,,1,Accepted,Hevea brasiliensis,(Willd. ex A.Juss.) M¨¹ll.Arg.,Euphorbiaceae,tpl, ,,8098
Hevea brasiliensis,Hevea brasiliensis,,1,Accepted,Hevea brasiliensis,(Willd. ex A.Juss.) M¨¹ll.Arg.,Euphorbiaceae,tpl, ,,8099
Hevea brasiliensis,Hevea brasiliensis,,1,Accepted,Hevea brasiliensis,(Willd. ex A.Juss.) M¨¹ll.Arg.,Euphorbiaceae,tpl, ,,8100
Hevea brasiliensis,Hevea brasiliensis,,1,Accepted,Hevea brasiliensis,(Willd. ex A.Juss.) M¨¹ll.Arg.,Euphorbiaceae,tpl, ,,8101
Hevea brasiliensis,Hevea brasiliensis,,1,Accepted,Hevea brasiliensis,(Willd. ex A.Juss.) M¨¹ll.Arg.,Euphorbiaceae,tpl, ,,8102
Hevea brasiliensis,Hevea brasiliensis,,1,Accepted,Hevea brasiliensis,(Willd. ex A.Juss.) M¨¹ll.Arg.,Euphorbiaceae,tpl, ,,8103
Hevea brasiliensis,Hevea brasiliensis,,1,Accepted,Hevea brasiliensis,(Willd. ex A.Juss.) M¨¹ll.Arg.,Euphorbiaceae,tpl, ,,8104
Hevea guianensis,Hevea guianensis,,1,Accepted,Hevea guianensis,Aubl.,Euphorbiaceae,tpl;tropicos, ,,8105
Hevea guianensis,Hevea guianensis,,1,Accepted,Hevea guianensis,Aubl.,Euphorbiaceae,tpl;tropicos, ,,8106
Hevea guianensis,Hevea guianensis,,1,Accepted,Hevea guianensis,Aubl.,Euphorbiaceae,tpl;tropicos, ,,8107
Hevea guianensis,Hevea guianensis,,1,Accepted,Hevea guianensis,Aubl.,Euphorbiaceae,tpl;tropicos, ,,8108
Hevea guianensis,Hevea guianensis,,1,Accepted,Hevea guianensis,Aubl.,Euphorbiaceae,tpl;tropicos, ,,8109
Hevea guianensis,Hevea guianensis,,1,Accepted,Hevea guianensis,Aubl.,Euphorbiaceae,tpl;tropicos, ,,8110
Hevea guianensis,Hevea guianensis,,1,Accepted,Hevea guianensis,Aubl.,Euphorbiaceae,tpl;tropicos, ,,8111
Hevea guianensis,Hevea guianensis,,1,Accepted,Hevea guianensis,Aubl.,Euphorbiaceae,tpl;tropicos, ,,8112
Hevea indet,Hevea,,0.9,Accepted,Hevea,,Euphorbiaceae,tpl;usda, ,,8113
Hevea lutea,Hevea lutea,,1,Synonym,Hevea guianensis var. lutea,(Spruce ex Benth.) Ducke & R.E.Schult.,Euphorbiaceae,tpl, ,,8114
Hevea microphylla,Hevea microphylla,,1,Accepted,Hevea microphylla,Ule,Euphorbiaceae,tpl;tropicos, ,,8115
Hevea nitida,Hevea nitida,,1,Accepted,Hevea nitida,Mart. ex M¨¹ll.Arg.,Euphorbiaceae,tpl, ,,8116
Hevea pauciflora,Hevea pauciflora,,1,Accepted,Hevea pauciflora,(Spruce ex Benth.) M¨¹ll.Arg.,Euphorbiaceae,tpl, ,,8117
Hevea spruceana,Hevea spruceana,,1,Accepted,Hevea spruceana,(Benth.) M¨¹ll.Arg.,Euphorbiaceae,tpl, ,,8118
Hexachlamys edulis,Hexachlamys edulis,,1,Synonym,Eugenia myrcianthes,Nied.,Myrtaceae,tpl, ,,8119
Hexalobus crispiflorus,Hexalobus crispiflorus,,1,Accepted,Hexalobus crispiflorus,A.Rich.,Annonaceae,tpl, ,,8120
Hexalobus crispiflorus,Hexalobus crispiflorus,,1,Accepted,Hexalobus crispiflorus,A.Rich.,Annonaceae,tpl, ,,8121
Hexalobus crispiflorus,Hexalobus crispiflorus,,1,Accepted,Hexalobus crispiflorus,A.Rich.,Annonaceae,tpl, ,,8122
Hexalobus monopetalus,Hexalobus monopetalus,,1,Accepted,Hexalobus monopetalus,(A.Rich.) Engl. & Diels,Annonaceae,tpl, ,,8123
Heywoodia lucens,Heywoodia lucens,,1,Accepted,Heywoodia lucens,Sim,Phyllanthaceae,tpl;tropicos, ,,8124
Hibiscus borneensis,Hibiscus borneensis,,1,Synonym,Talipariti borneense,(Airy Shaw) Fryxell,Malvaceae,tpl;tropicos, ,,8125
Hibiscus campylosiphon,Hibiscus campylosiphon,,1,Synonym,Thespesia campylosiphon,(Turcz.) Rolfe,Malvaceae,tpl;tropicos, ,,8126
Hibiscus decaspermus,Hibiscus decaspermus,,1,No opinion,,,,tpl, ,,8127
Hibiscus elatus,Hibiscus elatus,,1,Accepted,Hibiscus elatus,Sw.,Malvaceae,tpl;tropicos;usda, ,,8128
Hibiscus floccosus,Hibiscus floccosus,,1,No opinion,,,,tpl, ,,8129
Hibiscus fluminis-aprili,Hibiscus fluminis-aprili,,1,No opinion,,,,tpl, ,,8130
Hibiscus lasiococcus,Hibiscus lasiococcus,,1,Accepted,Hibiscus lasiococcus,Baill.,Malvaceae,tpl;tropicos, ,,8131
Hibiscus lasiococcus,Hibiscus lasiococcus,,1,Accepted,Hibiscus lasiococcus,Baill.,Malvaceae,tpl;tropicos, ,,8132
Hibiscus lasiococcus,Hibiscus lasiococcus,,1,Accepted,Hibiscus lasiococcus,Baill.,Malvaceae,tpl;tropicos, ,,8133
Hibiscus macrophyllus,Hibiscus macrophyllus,,1,Accepted,Hibiscus macrophyllus,Roxb. ex Hornem.,Malvaceae,tpl;tropicos;usda, ,,8134
Hibiscus macrophyllus,Hibiscus macrophyllus,,1,Accepted,Hibiscus macrophyllus,Roxb. ex Hornem.,Malvaceae,tpl;tropicos;usda, ,,8135
Hibiscus papuodendron,Hibiscus papuodendron,,1,No opinion,Papuodendron lepidotum,C.T.White,Malvaceae,tpl, ,,8136
Hibiscus populneus,Hibiscus populneus,,1,Synonym,Thespesia populnea,(L.) Sol. ex Corr¨ºa,Malvaceae,tpl;tropicos, ,,8137
Hibiscus tiliaceus,Hibiscus tiliaceus,,1,No opinion,,,,tpl, ,,8138
Hibiscus tiliaceus,Hibiscus tiliaceus,,1,No opinion,,,,tpl, ,,8139
Hibiscus tiliaceus,Hibiscus tiliaceus,,1,No opinion,,,,tpl, ,,8140
Hibiscus tiliaceus,Hibiscus tiliaceus,,1,No opinion,,,,tpl, ,,8141
Hibiscus tiliaceus,Hibiscus tiliaceus,,1,No opinion,,,,tpl, ,,8142
Hieronima alchorneoides,Hieronyma alchorneoides,,0.98,Accepted,Hieronyma alchorneoides,Allem_o,Phyllanthaceae,tpl;tropicos, ,,8143
Hieronima alchorneoides,Hieronyma alchorneoides,,0.98,Accepted,Hieronyma alchorneoides,Allem_o,Phyllanthaceae,tpl;tropicos, ,,8144
Hieronima alchorneoides,Hieronyma alchorneoides,,0.98,Accepted,Hieronyma alchorneoides,Allem_o,Phyllanthaceae,tpl;tropicos, ,,8145
Hieronima alchorneoides,Hieronyma alchorneoides,,0.98,Accepted,Hieronyma alchorneoides,Allem_o,Phyllanthaceae,tpl;tropicos, ,,8146
Hieronima alchorneoides,Hieronyma alchorneoides,,0.98,Accepted,Hieronyma alchorneoides,Allem_o,Phyllanthaceae,tpl;tropicos, ,,8147
Hieronima alchorneoides,Hieronyma alchorneoides,,0.98,Accepted,Hieronyma alchorneoides,Allem_o,Phyllanthaceae,tpl;tropicos, ,,8148
Hieronima alchorneoides,Hieronyma alchorneoides,,0.98,Accepted,Hieronyma alchorneoides,Allem_o,Phyllanthaceae,tpl;tropicos, ,,8149
Hieronima alchorneoides,Hieronyma alchorneoides,,0.98,Accepted,Hieronyma alchorneoides,Allem_o,Phyllanthaceae,tpl;tropicos, ,,8150
Hieronima alchorneoides,Hieronyma alchorneoides,,0.98,Accepted,Hieronyma alchorneoides,Allem_o,Phyllanthaceae,tpl;tropicos, ,,8151
Hieronima alchorneoides,Hieronyma alchorneoides,,0.98,Accepted,Hieronyma alchorneoides,Allem_o,Phyllanthaceae,tpl;tropicos, ,,8152
Hieronima alchorneoides,Hieronyma alchorneoides,,0.98,Accepted,Hieronyma alchorneoides,Allem_o,Phyllanthaceae,tpl;tropicos, ,,8153
Hieronima alchorneoides,Hieronyma alchorneoides,,0.98,Accepted,Hieronyma alchorneoides,Allem_o,Phyllanthaceae,tpl;tropicos, ,,8154
Hieronima alchorneoides,Hieronyma alchorneoides,,0.98,Accepted,Hieronyma alchorneoides,Allem_o,Phyllanthaceae,tpl;tropicos, ,,8155
Hieronima alchorneoides,Hieronyma alchorneoides,,0.98,Accepted,Hieronyma alchorneoides,Allem_o,Phyllanthaceae,tpl;tropicos, ,,8156
Hieronima andina,Hieronyma andina,,0.98,Synonym,Hieronyma oblonga,(Tul.) M¨¹ll.Arg.,Phyllanthaceae,tpl, ,,8157
Hieronima asperifolia,Hieronyma asperifolia,,0.98,Accepted,Hieronyma asperifolia,Pax & K.Hoffm.,Phyllanthaceae,tpl, ,,8158
Hieronima asperifolia,Hieronyma asperifolia,,0.98,Accepted,Hieronyma asperifolia,Pax & K.Hoffm.,Phyllanthaceae,tpl, ,,8159
Hieronima chocoensis,Hieronyma chocoensis,,0.98,Synonym,Hieronyma alchorneoides,Allem_o,Phyllanthaceae,tpl, ,,8160
Hieronima chocoensis,Hieronyma chocoensis,,0.98,Synonym,Hieronyma alchorneoides,Allem_o,Phyllanthaceae,tpl, ,,8161
Hieronima chocoensis,Hieronyma chocoensis,,0.98,Synonym,Hieronyma alchorneoides,Allem_o,Phyllanthaceae,tpl, ,,8162
Hieronima chocoensis,Hieronyma chocoensis,,0.98,Synonym,Hieronyma alchorneoides,Allem_o,Phyllanthaceae,tpl, ,,8163
Hieronima clusioides,Hieronyma clusioides,,0.98,Accepted,Hieronyma clusioides,(Tul.) Griseb.,Phyllanthaceae,tpl;tropicos, ,,8164
Hieronima laxiflora,Hieronyma laxiflora,,0.98,Synonym,Hieronyma alchorneoides,Allem_o,Phyllanthaceae,tpl, ,,8165
Hieronima oblonga,Hieronyma oblonga,,0.98,Accepted,Hieronyma oblonga,(Tul.) M¨¹ll.Arg.,Phyllanthaceae,tpl, ,,8166
Himatanthus articulatus,Himatanthus articulatus,,1,Accepted,Himatanthus articulatus,(Vahl) Woodson,Apocynaceae,tpl;tropicos, ,,8167
Himatanthus articulatus,Himatanthus articulatus,,1,Accepted,Himatanthus articulatus,(Vahl) Woodson,Apocynaceae,tpl;tropicos, ,,8168
Himatanthus articulatus,Himatanthus articulatus,,1,Accepted,Himatanthus articulatus,(Vahl) Woodson,Apocynaceae,tpl;tropicos, ,,8169
Himatanthus articulatus,Himatanthus articulatus,,1,Accepted,Himatanthus articulatus,(Vahl) Woodson,Apocynaceae,tpl;tropicos, ,,8170
Himatanthus attenuatus,Himatanthus attenuatus,,1,Accepted,Himatanthus attenuatus,(Benth.) Woodson,Apocynaceae,tpl;tropicos, ,,8171
Himatanthus bracteatus,Himatanthus bracteatus,,1,Accepted,Himatanthus bracteatus,(A.DC.) Woodson,Apocynaceae,tpl, ,,8172
Himatanthus bracteatus,Himatanthus bracteatus,,1,Accepted,Himatanthus bracteatus,(A.DC.) Woodson,Apocynaceae,tpl, ,,8173
Himatanthus obovatus,Himatanthus obovatus,,1,Accepted,Himatanthus obovatus,(M¨¹ll.Arg.) Woodson,Apocynaceae,tpl, ,,8174
Himatanthus sucuuba,Himatanthus sucuuba,,1,Accepted,Himatanthus sucuuba,(Spruce ex M¨¹ll.Arg.) Woodson,Apocynaceae,tpl, ,,8175
Himatanthus sucuuba,Himatanthus sucuuba,,1,Accepted,Himatanthus sucuuba,(Spruce ex M¨¹ll.Arg.) Woodson,Apocynaceae,tpl, ,,8176
Hintonia latiflora,Hintonia latiflora,,1,Accepted,Hintonia latiflora,(Sess¨¦ & Moc. ex DC.) Bullock,Rubiaceae,tpl;tropicos, ,,8177
Hippomane mancinella,Hippomane mancinella,,1,Accepted,Hippomane mancinella,L.,Euphorbiaceae,tpl;tropicos;usda, ,,8178
Hirtella bicornis,Hirtella bicornis,,1,Accepted,Hirtella bicornis,Mart. & Zucc.,Chrysobalanaceae,tpl;tropicos, ,,8179
