Name_submitted,Name_matched,Author_matched,Overall_score,Taxonomic_status,Accepted_name,Accepted_author,Accepted_family,Source,Warnings,Accepted_name_lsid,user_id
Guatteria sppHachimal2,Guatteria,,0.9,Accepted,Guatteria,,Annonaceae,tpl, ,,8965
Guatteria sppHachimal3,Guatteria,,0.9,Accepted,Guatteria,,Annonaceae,tpl, ,,8966
Guatteria sppHuamani1,Guatteria,,0.9,Accepted,Guatteria,,Annonaceae,tpl, ,,8967
Guatteria sppHumboldt1,Guatteria,,0.9,Accepted,Guatteria,,Annonaceae,tpl, ,,8968
Guatteria sppIncahuar1,Guatteria,,0.9,Accepted,Guatteria,,Annonaceae,tpl, ,,8969
Guatteria sppIncahuar2,Guatteria,,0.9,Accepted,Guatteria,,Annonaceae,tpl, ,,8970
Guatteria sppJatunsac1,Guatteria,,0.9,Accepted,Guatteria,,Annonaceae,tpl, ,,8971
Guatteria sppJatunsac2,Guatteria,,0.9,Accepted,Guatteria,,Annonaceae,tpl, ,,8972
Guatteria sppJatunsac3,Guatteria,,0.9,Accepted,Guatteria,,Annonaceae,tpl, ,,8973
Guatteria sppJenarohe1,Guatteria,,0.9,Accepted,Guatteria,,Annonaceae,tpl, ,,8974
Guatteria sppJenarohe2,Guatteria,,0.9,Accepted,Guatteria,,Annonaceae,tpl, ,,8975
Guatteria sppJenarohe3,Guatteria,,0.9,Accepted,Guatteria,,Annonaceae,tpl, ,,8976
Guatteria sppLaselva1,Guatteria,,0.9,Accepted,Guatteria,,Annonaceae,tpl, ,,8977
Guatteria sppLaselva2,Guatteria,,0.9,Accepted,Guatteria,,Annonaceae,tpl, ,,8978
Guatteria sppLaselva3,Guatteria,,0.9,Accepted,Guatteria,,Annonaceae,tpl, ,,8979
Guatteria sppLinhares1,Guatteria,,0.9,Accepted,Guatteria,,Annonaceae,tpl, ,,8980
Guatteria sppLinhares2,Guatteria,,0.9,Accepted,Guatteria,,Annonaceae,tpl, ,,8981
Guatteria sppMadidiri1,Guatteria,,0.9,Accepted,Guatteria,,Annonaceae,tpl, ,,8982
Guatteria sppMiazi1,Guatteria,,0.9,Accepted,Guatteria,,Annonaceae,tpl, ,,8983
Guatteria sppMishnfl1,Guatteria,,0.9,Accepted,Guatteria,,Annonaceae,tpl, ,,8984
Guatteria sppMishnfl2,Guatteria,,0.9,Accepted,Guatteria,,Annonaceae,tpl, ,,8985
Guatteria sppMishnfl3,Guatteria,,0.9,Accepted,Guatteria,,Annonaceae,tpl, ,,8986
Guatteria sppMishws1,Guatteria,,0.9,Accepted,Guatteria,,Annonaceae,tpl, ,,8987
Guatteria sppMurri1,Guatteria,,0.9,Accepted,Guatteria,,Annonaceae,tpl, ,,8988
Guatteria sppMurri2,Guatteria,,0.9,Accepted,Guatteria,,Annonaceae,tpl, ,,8989
Guatteria sppMurri3,Guatteria,,0.9,Accepted,Guatteria,,Annonaceae,tpl, ,,8990
Guatteria sppNangarit1,Guatteria,,0.9,Accepted,Guatteria,,Annonaceae,tpl, ,,8991
Guatteria sppNuevomun1,Guatteria,,0.9,Accepted,Guatteria,,Annonaceae,tpl, ,,8992
Guatteria sppNuevomun2,Guatteria,,0.9,Accepted,Guatteria,,Annonaceae,tpl, ,,8993
Guatteria sppNuevomun3,Guatteria,,0.9,Accepted,Guatteria,,Annonaceae,tpl, ,,8994
Guatteria sppPE1,Guatteria,,0.9,Accepted,Guatteria,,Annonaceae,tpl, ,,8995
Guatteria sppRAINFOR1,Guatteria,,0.9,Accepted,Guatteria,,Annonaceae,tpl, ,,8996
Guatteria sppRiomanso1,Guatteria,,0.9,Accepted,Guatteria,,Annonaceae,tpl, ,,8997
Guatteria sppSCA1,Guatteria,,0.9,Accepted,Guatteria,,Annonaceae,tpl, ,,8998
Guatteria sppSCA2,Guatteria,,0.9,Accepted,Guatteria,,Annonaceae,tpl, ,,8999
Guatteria sppSaul1,Guatteria,,0.9,Accepted,Guatteria,,Annonaceae,tpl, ,,9000
Guatteria sppSaul2,Guatteria,,0.9,Accepted,Guatteria,,Annonaceae,tpl, ,,9001
Guatteria sppTEAM1,Guatteria,,0.9,Accepted,Guatteria,,Annonaceae,tpl, ,,9002
Guatteria sppTEAM2,Guatteria,,0.9,Accepted,Guatteria,,Annonaceae,tpl, ,,9003
Guatteria sppTEAM3,Guatteria,,0.9,Accepted,Guatteria,,Annonaceae,tpl, ,,9004
Guatteria sppTEAM4,Guatteria,,0.9,Accepted,Guatteria,,Annonaceae,tpl, ,,9005
Guatteria sppTEAM5,Guatteria,,0.9,Accepted,Guatteria,,Annonaceae,tpl, ,,9006
Guatteria sppTEAM6,Guatteria,,0.9,Accepted,Guatteria,,Annonaceae,tpl, ,,9007
Guatteria sppTahuampa1,Guatteria,,0.9,Accepted,Guatteria,,Annonaceae,tpl, ,,9008
Guatteria sppTambo1,Guatteria,,0.9,Accepted,Guatteria,,Annonaceae,tpl, ,,9009
Guatteria sppTambo2,Guatteria,,0.9,Accepted,Guatteria,,Annonaceae,tpl, ,,9010
Guatteria sppTamboall1,Guatteria,,0.9,Accepted,Guatteria,,Annonaceae,tpl, ,,9011
Guatteria sppTamboall2,Guatteria,,0.9,Accepted,Guatteria,,Annonaceae,tpl, ,,9012
Guatteria sppTutunend1,Guatteria,,0.9,Accepted,Guatteria,,Annonaceae,tpl, ,,9013
Guatteria sppTutunend2,Guatteria,,0.9,Accepted,Guatteria,,Annonaceae,tpl, ,,9014
Guatteria sppTutunend3,Guatteria,,0.9,Accepted,Guatteria,,Annonaceae,tpl, ,,9015
Guatteria sppTutunend4,Guatteria,,0.9,Accepted,Guatteria,,Annonaceae,tpl, ,,9016
Guatteria sppTutunend5,Guatteria,,0.9,Accepted,Guatteria,,Annonaceae,tpl, ,,9017
Guatteria sppVE1,Guatteria,,0.9,Accepted,Guatteria,,Annonaceae,tpl, ,,9018
Guatteria sppVencer1,Guatteria,,0.9,Accepted,Guatteria,,Annonaceae,tpl, ,,9019
Guatteria sppVencer2,Guatteria,,0.9,Accepted,Guatteria,,Annonaceae,tpl, ,,9020
Guatteria sppVencer3,Guatteria,,0.9,Accepted,Guatteria,,Annonaceae,tpl, ,,9021
Guatteria stipitata,Guatteria stipitata,,1,Accepted,Guatteria stipitata,R.E.Fr.,Annonaceae,tpl, ,,9022
Guatteria tomentosa,Guatteria tomentosa,,1,Accepted,Guatteria tomentosa,Rusby,Annonaceae,tpl;tropicos, ,,9023
Guatteria trichoclonia,Guatteria trichoclonia,,1,Accepted,Guatteria trichoclonia,Diels,Annonaceae,tpl, ,,9024
Guatteria ulea,Gaultheria ulei,,0.72,Accepted,Gaultheria ulei,Sleumer,Ericaceae,tpl;tropicos, ,,9025
Guatteria xylopioides,Guatteria xylopioides,,1,Accepted,Guatteria xylopioides,R.E.Fr.,Annonaceae,tpl, ,,9026
Guatteriopsis ramiflora,Guatteriopsis ramiflora,,1,Synonym,Guatteria ramiflora,(D.R.Simpson) Erkens & Maas,Annonaceae,tpl, ,,9027
Guatteriopsis sessiliflora,Guatteriopsis sessiliflora,,1,Synonym,Guatteria blepharophylla,Mart.,Annonaceae,tpl, ,,9028
Guazuma crinita,Guazuma crinita,,1,Accepted,Guazuma crinita,Mart.,Malvaceae,tpl;tropicos, ,,9029
Guazuma sppFPnet1,Guazuma,,0.9,Accepted,Guazuma,,Malvaceae,tpl;usda, ,,9030
Guazuma sppLagenoa1,Guazuma,,0.9,Accepted,Guazuma,,Malvaceae,tpl;usda, ,,9031
Guazuma sppRAINFOR1,Guazuma,,0.9,Accepted,Guazuma,,Malvaceae,tpl;usda, ,,9032
Guazuma sppTEAM1,Guazuma,,0.9,Accepted,Guazuma,,Malvaceae,tpl;usda, ,,9033
Guazuma ulmifolia,Guazuma ulmifolia,,1,Accepted,Guazuma ulmifolia,Lam.,Malvaceae,tpl;tropicos;usda, ,,9034
Guettarda acreana,Guettarda acreana,,1,Synonym,Stenostomum acreanum,(K.Krause) Achille & Delprete,Rubiaceae,tpl, ,,9035
Guettarda angelica,Guettarda angelica,,1,Accepted,Guettarda angelica,Mart. ex M¨¹ll.Arg.,Rubiaceae,tpl, ,,9036
Guettarda aromatica,Guettarda aromatica,,1,Accepted,Guettarda aromatica,Poepp.,Rubiaceae,tpl, ,,9037
Guettarda burchelliana,Guettarda burchelliana,,1,Synonym,Guettarda pohliana,M¨¹ll.Arg.,Rubiaceae,tpl, ,,9038
Guettarda combsii,Guettarda combsii,,1,Accepted,Guettarda combsii,Urb.,Rubiaceae,tpl;tropicos, ,,9039
Guettarda crispiflora,Guettarda crispiflora,,1,Accepted,Guettarda crispiflora,Vahl,Rubiaceae,tpl;tropicos, ,,9040
Guettarda divaricata,Guettarda divaricata,,1,Accepted,Guettarda divaricata,(Humb. & Bonpl. ex Schult.) Standl.,Rubiaceae,tpl;tropicos, ,,9041
Guettarda elliptica,Guettarda elliptica,,1,Accepted,Guettarda elliptica,Sw.,Rubiaceae,tpl;tropicos;usda, ,,9042
Guettarda foliacea,Guettarda foliacea,,1,Accepted,Guettarda foliacea,Standl.,Rubiaceae,tpl;tropicos, ,,9043
Guettarda grazielae,Guettarda grazielae,,1,Accepted,Guettarda grazielae,M.R.Barbosa,Rubiaceae,tpl, ,,9044
Guettarda macrosperma,Guettarda macrosperma,,1,Accepted,Guettarda macrosperma,Donn.Sm.,Rubiaceae,tpl, ,,9045
Guettarda ochracea,Guettarda,,0.5,Accepted,Guettarda,,Rubiaceae,tpl, [Partial match] ,,9046
Guettarda odorata,Guettarda odorata,,1,Accepted,Guettarda odorata,(Jacq.) Lam.,Rubiaceae,tpl;tropicos;usda, ,,9047
Guettarda ovalifolia,Guettarda ovalifolia,,1,Accepted,Guettarda ovalifolia,Urb.,Rubiaceae,tpl;tropicos;usda, ,,9048
Guettarda pohliana,Guettarda pohliana,,1,Accepted,Guettarda pohliana,M¨¹ll.Arg.,Rubiaceae,tpl, ,,9049
Guettarda pungens,Guettarda pungens,,1,Accepted,Guettarda pungens,Urb.,Rubiaceae,tpl;tropicos;usda, ,,9050
Guettarda radeletia,Guettarda,,0.5,Accepted,Guettarda,,Rubiaceae,tpl, [Partial match] ,,9051
Guettarda ramuliflora,Guettarda ramuliflora,,1,Accepted,Guettarda ramuliflora,Beurl.,Rubiaceae,tpl;tropicos, ,,9052
Guettarda sabiceoides,Guettarda sabiceoides,,1,Synonym,Guettarda crispiflora subsp. sabiceoides,(Standl.) C.M.Taylor,Rubiaceae,tpl, ,,9053
Guettarda scabra,Guettarda scabra,,1,Accepted,Guettarda scabra,(L.) Vent.,Rubiaceae,tpl;tropicos;usda, ,,9054
Guettarda speciosa,Guettarda speciosa,,1,Accepted,Guettarda speciosa,L.,Rubiaceae,tpl;tropicos;usda, ,,9055
Guettarda sppAntado1,Guettarda,,0.9,Accepted,Guettarda,,Rubiaceae,tpl, ,,9056
Guettarda sppArcating1,Guettarda,,0.9,Accepted,Guettarda,,Rubiaceae,tpl, ,,9057
Guettarda sppBoraceia1,Guettarda,,0.9,Accepted,Guettarda,,Rubiaceae,tpl, ,,9058
Guettarda sppCedral1,Guettarda,,0.9,Accepted,Guettarda,,Rubiaceae,tpl, ,,9059
Guettarda sppCuevas1,Guettarda,,0.9,Accepted,Guettarda,,Rubiaceae,tpl, ,,9060
Guettarda sppLinhares1,Guettarda,,0.9,Accepted,Guettarda,,Rubiaceae,tpl, ,,9061
Guettarda sppNewcaldo1,Guettarda,,0.9,Accepted,Guettarda,,Rubiaceae,tpl, ,,9062
Guettarda sppProviden1,Guettarda,,0.9,Accepted,Guettarda,,Rubiaceae,tpl, ,,9063
Guettarda sppRAINFOR1,Guettarda,,0.9,Accepted,Guettarda,,Rubiaceae,tpl, ,,9064
Guettarda sppVencer1,Guettarda,,0.9,Accepted,Guettarda,,Rubiaceae,tpl, ,,9065
Guettarda sppYanamtah1,Guettarda,,0.9,Accepted,Guettarda,,Rubiaceae,tpl, ,,9066
Guettarda spruceana,Guettarda spruceana,,1,Accepted,Guettarda spruceana,M¨¹ll.Arg.,Rubiaceae,tpl, ,,9067
Guettarda tournefortiopsis,Guettarda tournefortiopsis,,1,Accepted,Guettarda tournefortiopsis,Standl.,Rubiaceae,tpl;tropicos, ,,9068
Guettarda turrialbana,Guettarda turrialbana,,1,Synonym,Stenostomum turrialbanum,(N.Zamora & P¨´veda) C.M.Taylor,Rubiaceae,tpl, ,,9069
Guettarda valenzuelana,Guettarda valenzuelana,,1,Accepted,Guettarda valenzuelana,A.Rich.,Rubiaceae,tpl, ,,9070
Guettarda viburnoides,Guettarda viburnoides,,1,Accepted,Guettarda viburnoides,Cham. & Schltdl.,Rubiaceae,tpl;tropicos, ,,9071
Guibourtia chodatiana,Guibourtia chodatiana,,1,Accepted,Guibourtia chodatiana,(Hassl.)J.Leonard,Fabaceae,ildis, ,,9072
Guibourtia demeusei,Guibourtia demeusei,,1,Accepted,Guibourtia demeusei,(Harms)J.Leonard,Fabaceae,ildis, ,,9073
Guibourtia ehie,Guibourtia ehie,,1,Accepted,Guibourtia ehie,(A.Chev.)J.Leonard,Fabaceae,ildis, ,,9074
Guibourtia leonensis,Guibourtia leonensis,,1,Accepted,Guibourtia leonensis,J.L¨¦onard,Fabaceae,ildis, ,,9075
Guibourtia pellegriniana,Guibourtia pellegriniana,,1,No opinion,,,,tpl, ,,9076
Guibourtia sppFPnet1,Guibourtia,,0.9,Accepted,Guibourtia,,Fabaceae,tpl;usda, ,,9077
Guibourtia tessmannii,Guibourtia tessmannii,,1,Accepted,Guibourtia tessmannii,(Harms)J.Leonard,Fabaceae,ildis, ,,9078
Guioa glauca,Guioa glauca,,1,Accepted,Guioa glauca,(Labill.) Radlk.,Sapindaceae,tpl, ,,9079
Guioa microsepala,Guioa microsepala,,1,Accepted,Guioa microsepala,Radlk.,Sapindaceae,tpl, ,,9080
Guioa ovalis,Guioa ovalis,,1,Accepted,Guioa ovalis,Radlk.,Sapindaceae,tpl, ,,9081
Guioa sppPacific1,Guioa,,0.9,Accepted,Guioa,,Sapindaceae,tpl, ,,9082
Guioa villosa,Guioa villosa,,1,Accepted,Guioa villosa,Radlk.,Sapindaceae,tpl, ,,9083
Gulubia beccariana,Gulubia,,0.5,No opinion,,,,tpl, [Partial match] ,,9084
Gulubia cylindrocarpa,Gulubia cylindrocarpa,,1,Synonym,Hydriastele cylindrocarpa,(Becc.) W.J.Baker & Loo,Arecaceae,tpl, ,,9085
Gurania eggersii,Gurania eggersii,,1,Synonym,Gurania pedata,Sprague,Cucurbitaceae,tpl;tropicos, ,,9086
Gurania macrantha,Gurania macrantha,,1,Accepted,Gurania macrantha,Cuatrec.,Cucurbitaceae,tpl;tropicos, ,,9087
Gurania makoyana,Gurania makoyana,,1,Accepted,Gurania makoyana,(Lem.) Cogn.,Cucurbitaceae,tpl;tropicos, ,,9088
Gurania spinulosa,Gurania spinulosa,,1,Synonym,Gurania lobata,(L.) Pruski,Cucurbitaceae,tpl, ,,9089
Gurania sppChirinos1,Gurania,,0.9,Accepted,Gurania,,Cucurbitaceae,tpl, ,,9090
Gurania sppCuangos1,Gurania,,0.9,Accepted,Gurania,,Cucurbitaceae,tpl, ,,9091
Gurania sppHachimal1,Gurania,,0.9,Accepted,Gurania,,Cucurbitaceae,tpl, ,,9092
Gurania sppHumboldt1,Gurania,,0.9,Accepted,Gurania,,Cucurbitaceae,tpl, ,,9093
Gurania sppLaselva1,Gurania,,0.9,Accepted,Gurania,,Cucurbitaceae,tpl, ,,9094
Gurania sppMurri1,Gurania,,0.9,Accepted,Gurania,,Cucurbitaceae,tpl, ,,9095
Gurania sppSietecue1,Gurania,,0.9,Accepted,Gurania,,Cucurbitaceae,tpl, ,,9096
Gurania sppTamboall1,Gurania,,0.9,Accepted,Gurania,,Cucurbitaceae,tpl, ,,9097
Gustavia angusta,Gustavia angusta,,1,Synonym,Gustavia augusta,L.,Lecythidaceae,tpl, [Ambiguous match] ,,9098
Gustavia angustifolia,Gustavia angustifolia,,1,Accepted,Gustavia angustifolia,Benth.,Lecythidaceae,tpl;tropicos, ,,9099
Gustavia antioquensis,Gustavia antioquensis,,1,No opinion,,,,tpl;tropicos, ,,9100
Gustavia augusta,Gustavia augusta,,1,Accepted,Gustavia augusta,L.,Lecythidaceae,tpl;tropicos, ,,9101
Gustavia brachycarpa,Gustavia brachycarpa,,1,Accepted,Gustavia brachycarpa,Pittier,Lecythidaceae,tpl;tropicos, ,,9102
Gustavia dodsonii,Gustavia dodsonii,,1,Accepted,Gustavia dodsonii,S.A.Mori,Lecythidaceae,tpl, ,,9103
Gustavia dubia,Gustavia dubia,,1,Accepted,Gustavia dubia,(Kunth) O.Berg,Lecythidaceae,tpl, ,,9104
Gustavia elliptica,Gustavia elliptica,,1,Accepted,Gustavia elliptica,S.A.Mori,Lecythidaceae,tpl, ,,9105
Gustavia fosteri,Gustavia fosteri,,1,Accepted,Gustavia fosteri,S.A.Mori,Lecythidaceae,tpl, ,,9106
Gustavia grandibracteata,Gustavia grandibracteata,,1,Accepted,Gustavia grandibracteata,Croat & S.A.Mori,Lecythidaceae,tpl, ,,9107
Gustavia hexapetala,Gustavia hexapetala,,1,Accepted,Gustavia hexapetala,(Aubl.) Sm.,Lecythidaceae,tpl;tropicos, ,,9108
Gustavia longifolia,Gustavia longifolia,,1,Accepted,Gustavia longifolia,Poepp. ex O.Berg,Lecythidaceae,tpl, ,,9109
Gustavia macarenensis,Gustavia macarenensis,,1,Accepted,Gustavia macarenensis,Philipson,Lecythidaceae,tpl;tropicos, ,,9110
Gustavia poeppigiana,Gustavia poeppigiana,,1,Accepted,Gustavia poeppigiana,O.Berg,Lecythidaceae,tpl, ,,9111
Gustavia pubescens,Gustavia pubescens,,1,Accepted,Gustavia pubescens,Ruiz & Pav. ex O.Berg,Lecythidaceae,tpl, ,,9112
Gustavia serrata,Gustavia serrata,,1,Accepted,Gustavia serrata,S.A.Mori,Lecythidaceae,tpl, ,,9113
Gustavia speciosa,Gustavia speciosa,,1,Accepted,Gustavia speciosa,(Kunth) DC.,Lecythidaceae,tpl;tropicos, ,,9114
Gustavia sppAltodemi1,Gustavia,,0.9,Accepted,Gustavia,,Lecythidaceae,tpl, ,,9115
Gustavia sppCalima1,Gustavia,,0.9,Accepted,Gustavia,,Lecythidaceae,tpl, ,,9116
Gustavia sppCentinel1,Gustavia,,0.9,Accepted,Gustavia,,Lecythidaceae,tpl, ,,9117
Gustavia sppDureno1,Gustavia,,0.9,Accepted,Gustavia,,Lecythidaceae,tpl, ,,9118
Gustavia sppEsmerald1,Gustavia,,0.9,Accepted,Gustavia,,Lecythidaceae,tpl, ,,9119
Gustavia sppFPnet1,Gustavia,,0.9,Accepted,Gustavia,,Lecythidaceae,tpl, ,,9120
Gustavia sppGF1,Gustavia,,0.9,Accepted,Gustavia,,Lecythidaceae,tpl, ,,9121
Gustavia sppLaraya1,Gustavia,,0.9,Accepted,Gustavia,,Lecythidaceae,tpl, ,,9122
Gustavia sppRAINFOR1,Gustavia,,0.9,Accepted,Gustavia,,Lecythidaceae,tpl, ,,9123
Gustavia sppRiomanso1,Gustavia,,0.9,Accepted,Gustavia,,Lecythidaceae,tpl, ,,9124
Gustavia superba,Gustavia superba,,1,Accepted,Gustavia superba,(Kunth) O.Berg,Lecythidaceae,tpl, ,,9125
Gyminda latifolia,Gyminda latifolia,,1,Accepted,Gyminda latifolia,(Sw.) Urb.,Celastraceae,tpl;tropicos;usda, ,,9126
Gymnacranthera farquhariana,Gymnacranthera farquhariana,,1,Accepted,Gymnacranthera farquhariana,(Hook.f. & Thomson) Warb.,Myristicaceae,tpl, ,,9127
Gymnacranthera forbesii,Gymnacranthera forbesii,,1,Accepted,Gymnacranthera forbesii,(King) Warb.,Myristicaceae,tpl, ,,9128
Gymnacranthera paniculata,Gymnacranthera paniculata,,1,No opinion,,,,tpl, ,,9129
Gymnanthes gaudichaudii,Gymnanthes gaudichaudii,,1,Accepted,Gymnanthes gaudichaudii,M¨¹ll.Arg.,Euphorbiaceae,tpl, ,,9130
Gymnanthes klotzschiana,Gymnanthes klotzschiana,,1,Synonym,Sebastiania commersoniana,(Baill.) L.B.Sm. & Downs,Euphorbiaceae,tpl, ,,9131
Gymnanthes lucida,Gymnanthes lucida,,1,Accepted,Gymnanthes lucida,Sw.,Euphorbiaceae,tpl;tropicos;usda, ,,9132
Gymnosporia buxifolia,Gymnosporia buxifolia,,1,Accepted,Gymnosporia buxifolia,(L.) Szyszy__.,Celastraceae,tpl, ,,9133
Gymnosporia magnifolia,Gymnosporia magnifolia,,1,No opinion,,,,tpl, ,,9134
Gymnosporia senegalensis,Gymnosporia senegalensis,,1,Accepted,Gymnosporia senegalensis,(Lam.) Loes.,Celastraceae,tpl, ,,9135
Gymnosporia urbaniana,Gymnosporia urbaniana,,1,No opinion,,,,tpl, ,,9136
Gymnostoma papuanum,Gymnostoma papuanum,,1,Accepted,Gymnostoma papuanum,(S.Moore) L.A.S.Johnson,Casuarinaceae,tpl, ,,9137
Gymnostoma vitiense,Gymnostoma vitiense,,1,Accepted,Gymnostoma vitiense,L.A.S.Johnson,Casuarinaceae,tpl, ,,9138
Gynerium sagittatum,Gynerium sagittatum,,1,Accepted,Gynerium sagittatum,(Aubl.) P.Beauv.,Poaceae,tpl, ,,9139
Gynotroches axillaris,Gynotroches axillaris,,1,Accepted,Gynotroches axillaris,Blume,Rhizophoraceae,tpl;usda, ,,9140
Gynoxys sppAchupall1,Gynoxys,,0.9,No opinion,,,,tpl, ,,9141
Gynoxys sppCerroayp1,Gynoxys,,0.9,No opinion,,,,tpl, ,,9142
Gynoxys sppSabanaru1,Gynoxys,,0.9,No opinion,,,,tpl, ,,9143
Gyranthera sppNangarit1,Gyranthera,,0.9,Accepted,Gyranthera,,Malvaceae,tpl, ,,9144
Gyrocarpus americana,Gyrocarpus americanus,,0.96,Accepted,Gyrocarpus americanus,Jacq.,Hernandiaceae,tpl;tropicos, ,,9145
Gyrocarpus americanus,Gyrocarpus americanus,,1,Accepted,Gyrocarpus americanus,Jacq.,Hernandiaceae,tpl;tropicos, ,,9146
Habracanthus sanguineus,Habracanthus sanguineus,,1,Synonym,Stenostephanus sanguineus,(Nees) Wassh.,Acanthaceae,tpl, ,,9147
Habracanthus sppSietecue1,Habracanthus,,0.9,Accepted,Habracanthus,,Acanthaceae,tpl, ,,9148
Haematoxylon campechianum,Haematoxylon campechianum,,1,Synonym,Haematoxylum campechianum,L.,Fabaceae,ildis, ,,9149
Haematoxylum campechianum,Haematoxylum campechianum,,1,Accepted,Haematoxylum campechianum,L.,Fabaceae,ildis;tropicos;usda, ,,9150
Hagenia abyssinica,Hagenia abyssinica,,1,No opinion,,,,tpl, ,,9151
Halfordia kendack,Halfordia kendack,,1,No opinion,,,,tpl, ,,9152
Halfordia nyctag,Halfordia,,0.5,No opinion,,,,tpl, [Partial match] ,,9153
Hallea ciliata,Hallea ciliata,,1,Synonym,Fleroya ledermannii,(K.Krause) Y.F.Deng,Rubiaceae,tpl, ,,9154
Hallea ledermannii,Hallea ledermannii,,1,Synonym,Fleroya ledermannii,(K.Krause) Y.F.Deng,Rubiaceae,tpl, ,,9155
Hallea stipulosa,Hallea stipulosa,,1,Synonym,Fleroya stipulosa,(DC.) Y.F.Deng,Rubiaceae,tpl, ,,9156
Hamelia axillaris,Hamelia axillaris,,1,Accepted,Hamelia axillaris,Sw.,Rubiaceae,tpl;tropicos;usda, ,,9157
Hamelia longipes,Hamelia longipes,,1,Accepted,Hamelia longipes,Standl.,Rubiaceae,tpl;tropicos, ,,9158
Hamelia macrantha,Hamelia macrantha,,1,Accepted,Hamelia macrantha,Little,Rubiaceae,tpl;tropicos, ,,9159
Hamelia magnifolia,Hamelia magnifolia,,1,Accepted,Hamelia magnifolia,Wernham,Rubiaceae,tpl;tropicos, ,,9160
Hamelia patens,Hamelia patens,,1,Accepted,Hamelia patens,Jacq.,Rubiaceae,tpl;tropicos;usda, ,,9161
Hamelia sppProviden1,Hamelia,,0.9,Accepted,Hamelia,,Rubiaceae,tpl, ,,9162
Hampea appendiculata,Hampea appendiculata,,1,Accepted,Hampea appendiculata,(Donn.Sm.) Standl.,Malvaceae,tpl, ,,9163
Hampea trilobata,Hampea trilobata,,1,Accepted,Hampea trilobata,Standl.,Malvaceae,tpl;tropicos, ,,9164
Hancea capuronii,Hancea capuronii,,1,Accepted,Hancea capuronii,"(Leandri) S.E.C.Sierra, Kulju & Welzen",Euphorbiaceae,tpl, ,,9165
Hancea sppTEAM1,Hancea,,0.9,Accepted,Hancea,,Euphorbiaceae,tpl, ,,9166
Handroanthus albus,Handroanthus albus,,1,Accepted,Handroanthus albus,(Cham.) Mattos,Bignoniaceae,tpl;tropicos, ,,9167
Handroanthus capitatus,Handroanthus capitatus,,1,Accepted,Handroanthus capitatus,(Bureau & K.Schum.) Mattos,Bignoniaceae,tpl, ,,9168
Handroanthus chrysanthus,Handroanthus chrysanthus,,1,Accepted,Handroanthus chrysanthus,(Jacq.) S.O.Grose,Bignoniaceae,tpl, ,,9169
Handroanthus chrysotrichus,Handroanthus chrysotrichus,,1,Accepted,Handroanthus chrysotrichus,(Mart. ex DC.) Mattos,Bignoniaceae,tpl, ,,9170
Handroanthus heptaphyllus,Handroanthus heptaphyllus,,1,Accepted,Handroanthus heptaphyllus,(Vell.) Mattos,Bignoniaceae,tpl;tropicos, ,,9171
Handroanthus impetiginosus,Handroanthus impetiginosus,,1,Accepted,Handroanthus impetiginosus,(Mart. ex DC.) Mattos,Bignoniaceae,tpl;tropicos, ,,9172
Handroanthus incanus,Handroanthus incanus,,1,Accepted,Handroanthus incanus,(A.H.Gentry) S.O.Grose,Bignoniaceae,tpl, ,,9173
Handroanthus ochraceus,Handroanthus ochraceus,,1,Accepted,Handroanthus ochraceus,(Cham.) Mattos,Bignoniaceae,tpl;tropicos, ,,9174
Handroanthus riodocensis,Handroanthus riodocensis,,1,Accepted,Handroanthus riodocensis,(A.H.Gentry) S.O.Grose,Bignoniaceae,tpl, ,,9175
Handroanthus serratifolius,Handroanthus serratifolius,,1,Accepted,Handroanthus serratifolius,(Vahl) S.O.Grose,Bignoniaceae,tpl, ,,9176
Handroanthus sppBRi1,Handroanthus,,0.9,Accepted,Handroanthus,,Bignoniaceae,tpl, ,,9177
Handroanthus sppBRii1,Handroanthus,,0.9,Accepted,Handroanthus,,Bignoniaceae,tpl, ,,9178
Handroanthus sppBRii2,Handroanthus,,0.9,Accepted,Handroanthus,,Bignoniaceae,tpl, ,,9179
Handroanthus sppFPnet1,Handroanthus,,0.9,Accepted,Handroanthus,,Bignoniaceae,tpl, ,,9180
Handroanthus sppGF1,Handroanthus,,0.9,Accepted,Handroanthus,,Bignoniaceae,tpl, ,,9181
Handroanthus umbellatus,Handroanthus umbellatus,,1,Accepted,Handroanthus umbellatus,(Sond.) Mattos,Bignoniaceae,tpl;tropicos, ,,9182
Hannoa klaineana,Hannoa klaineana,,1,Synonym,Quassia gabonensis,Pierre,Simaroubaceae,tpl, ,,9183
Haploclathra cordata,Haploclathra cordata,,1,Accepted,Haploclathra cordata,V¨¢squez,Calophyllaceae,tpl;tropicos, ,,9184
Haploclathra paniculata,Haploclathra paniculata,,1,Accepted,Haploclathra paniculata,(Mart.) Benth.,Calophyllaceae,tpl;tropicos, ,,9185
Haplocoelum mombasense,Haplocoelum mombasense,,1,Synonym,Haplocoelum foliolosum subsp. mombasense,(Bullock) Verdc.,Sapindaceae,tpl;tropicos, ,,9186
Haplocoelum sppPande1,Haplocoelum,,0.9,Accepted,Haplocoelum,,Sapindaceae,tpl, ,,9187
Haplocoelum sppPande2,Haplocoelum,,0.9,Accepted,Haplocoelum,,Sapindaceae,tpl, ,,9188
